,_index,_type,_id,_score,sort,sku,name,nameSanitized,namePrefix,nameSuffix,unitSize,volume,regularPrice,isLimitedTimeOffer,currentPrice,promotionStartDate,promotionEndDate,category,subCategory,style,class,color,grapeType,upc,countryCode,countryName,region,subRegion,alcoholPercentage,tastingDescription,sweetness,image,availableUnits,consumerRating,votes,isBCVQA,isOntarioVQA,isVQA,isDealcoholizedWine,isOrganic,isKosher,isNew,isExclusive,isCraft,isBCCraft,isBCSpirit,isDraft,featured,all_featured,certificates,redVarietal,whiteVarietal,productType,productCategory,productSubCategory,storeCount,promotions,all_promotions,_isLimitedTimeOffer,_featured,_all_featured,_blacklist,_whitelist,last_updated,restrictionCode,statusCode,inventoryCode,status,_promotionStartDate,_promotionEndDate,ribbons,category_id,subCategory_id,class_id,totalVolume,totalPrice,totalAlcoholContent,alcoholCost,storePercent
104,bcls,product,431239,0.25527614,FAXE PREMIUM LAGER TALL CAN,431239,FAXE PREMIUM LAGER TALL CAN,faxe premium lager tall can,,FAXE PREMIUM LAGER TALL CAN,1,0.5,2.69,,2.69,,,Beer,Import Beer,Lager,Europe Beer,,,"['05741000107867', '05741000101025', '05741000193006']",DK,Denmark,,,0.05,"Faxe Premium is a classic international premium lager with a smooth, distinctive taste. The combination of the finest malt, hops and own water results in an all-malt premium beer, which is full-bodied, however at the same time pleasantly mild with a round taste and a smooth mouthfeel. A crisp and well-balanced lager beer.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/431239.jpeg,6320,4.1,277,,,,,False,False,False,False,False,False,,False,[],[],[],,,,Import Beer,,102.0,,,,[],[],False,False,2023-10-10 07:10:01,G,3,0,3,,,[],1000,1007,1188,3160.0,17000.8,0.025,107.6,0.5230769230769231
105,bcls,product,80176,0.2538451,FAXE ROYAL STRONG TALL CAN,80176,FAXE ROYAL STRONG TALL CAN,faxe royal strong tall can,,FAXE ROYAL STRONG TALL CAN,1,0.5,3.09,,3.09,,,Beer,Import Beer,Lager,Europe Beer,,,"['05741000111420', '05741000006764', '05741000117125']",DK,Denmark,,,0.08,"Faxe Royal Strong is a distinctive beer with 8% ABV. It has more bite and taste than a traditional lager, but is still easily drinkable with a very bright colour and a light but characteristic fruity taste. The faint sweetness combined with the high alcohol percentage gives a balanced product with a vinous taste.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/80176.jpeg,2223,4.0,327,,,,,False,False,False,False,False,False,,False,[],[],[],,,,Import Beer,,85.0,,,,[],[],False,False,2023-10-10 07:10:01,G,3,0,3,,,[],1000,1007,1188,1111.5,6869.07,0.04,77.25,0.4358974358974359
106,bcls,product,844209,0.25527614,FERNIE - PROJECT 9 PILSNER CAN,844209,FERNIE - PROJECT 9 PILSNER CAN,fernie - project 9 pilsner can,FERNIE , PROJECT 9 PILSNER CAN,6,0.355,13.99,,13.99,,,Beer,Domestic - BC Beer,Pilsner,Domestic - BC Regional Beer,,,['00626990182399'],CA,Canada,,,0.05,"A true Bavarian Pilsner with exceptional continental hop flavour that can only be achieved by selection of fine noble hops including the Saaz variety. The use of Munich and Pilsner malts and time honoured brewing methods produces a clean, crisp Bavarian Pilsner that is truly transcendent. FBC's multi-award-winning flagship brew.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/844209.jpeg,1038,4.2,165,,,,,False,False,False,False,True,True,,False,[],[],[],,,,Domestic Beer,BC Craft Beer,57.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,[],1000,1006,1135,2210.94,14521.62,0.1065,131.36150234741785,0.2923076923076923
107,bcls,product,448159,0.25527614,FERNIE - SLINGSHOT IPA CAN,448159,FERNIE - SLINGSHOT IPA CAN,fernie - slingshot ipa can,FERNIE , SLINGSHOT IPA CAN,6,0.355,13.99,,13.99,,,Beer,Domestic - BC Beer,India Pale Ale,Domestic - BC Regional Beer,,,['00626990220275'],CA,Canada,,,0.045,"An award-winning, lower alcohol IPA. Regular IPA imbibers will not be disappointed with this selection of traditional and newer hop cultivars. Dry-hopped to provide the distinct citrusy, tropical fruit and pine flavours and aromas. Resulting in a refreshing and easy-drinking Session IPA.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/448159.jpeg,837,4.3,99,,,,,False,False,False,False,True,True,,False,[],[],[],,,,Domestic Beer,BC Craft Beer,63.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,[],1000,1006,1135,1782.81,11709.630000000001,0.09584999999999999,145.95722483046427,0.3230769230769231
108,bcls,product,392343,0.2538451,FERNIE BREWING - CRAFT COLLECTION PACK CAN,392343,FERNIE BREWING - CRAFT COLLECTION PACK CAN,fernie brewing - craft collection pack can,FERNIE BREWING , CRAFT COLLECTION PACK CAN,12,0.355,24.79,,24.79,,,Beer,Domestic - BC Beer,Variety Pack,Domestic - BC Regional Beer,,,['00626990464747'],CA,Canada,,,0.05,"This popular 12-pack has something to satisfy the tastes of every craft beer lover. Featuring three cans of each - Project 9 Pils, Headwall Haze Pale Ale, Campout West Coast Pale, and Ridgewalk Red Ale. The perfect pairing to any and all adventures. 
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/392343.jpeg,1140,3.5,32,,,,,False,False,False,False,True,True,,False,['BC Craft Beer Month'],[],[],,,,Domestic Beer,BC Craft Beer,108.0,"[{'urlAlias': '/promotion/2023-local-craft-beer', 'name': 'BC Craft Beer Month', 'promoCode': '2023OCTCRAFTBEER', 'published': True, 'shortName': ''}]","[{'urlAlias': '/promotion/2023-local-craft-beer', 'name': 'BC Craft Beer Month', 'promoCode': '2023OCTCRAFTBEER', 'published': True, 'shortName': ''}]",,['BC Craft Beer Month'],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'featured', 'label': 'FEATURED', 'labelLengthWithoutTags': 8}]",1000,1006,1135,4856.4,28260.6,0.213,116.3849765258216,0.5538461538461539
109,bcls,product,451821,0.25527614,FERNIE BREWING - GHOSTRIDER PUMPKIN BROWN ALE TALL CAN,451821,FERNIE BREWING - GHOSTRIDER PUMPKIN BROWN ALE TALL CAN,fernie brewing - ghostrider pumpkin brown ale tall can,FERNIE BREWING , GHOSTRIDER PUMPKIN BROWN ALE TALL CAN,1,0.473,3.69,,3.69,,,Beer,Domestic - BC Beer,Brown Ale,Domestic - BC Regional Beer,,,['00626990464754'],CA,Canada,,,0.05,"FBC's award-winning Pumpkin Brown Ale. This brew stems from their First Trax Brown Ale, while pumpkin, cinnamon, clove, nutmeg and allspice are added to the mix to bring you the perfect sip of Fall. Unfiltered to keep the real pumpkin taste alive, this brew is a welcoming way to kick off fall.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/451821.jpeg,3919,3.7,12,,,,,False,False,True,False,True,True,,False,['BC Craft Beer Month'],['New Product'],[],,,,Domestic Beer,BC Craft Beer,81.0,"[{'urlAlias': '/promotion/2023-local-craft-beer', 'name': 'BC Craft Beer Month', 'promoCode': '2023OCTCRAFTBEER', 'published': True, 'shortName': ''}]","[{'urlAlias': '/promotion/2023-local-craft-beer', 'name': 'BC Craft Beer Month', 'promoCode': '2023OCTCRAFTBEER', 'published': True, 'shortName': ''}]",,['BC Craft Beer Month'],['New Product'],False,False,2023-10-10 07:10:01,ST,2,0,2,,,"[{'id': 'new', 'label': 'NEW', 'labelLengthWithoutTags': 3}, {'id': 'featured', 'label': 'FEATURED', 'labelLengthWithoutTags': 8}]",1000,1006,1135,1853.687,14461.11,0.02365,156.02536997885835,0.4153846153846154
110,bcls,product,512842,0.2538451,FERNIE BREWING - HEADWALL HAZY PALE ALE CAN,512842,FERNIE BREWING - HEADWALL HAZY PALE ALE CAN,fernie brewing - headwall hazy pale ale can,FERNIE BREWING , HEADWALL HAZY PALE ALE CAN,6,0.355,14.29,True,13.29,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,Beer,Domestic - BC Beer,Pale Ale,Domestic - BC Regional Beer,,,['00696852053945'],CA,Canada,,,0.048,"Paying homage to Fernie's iconic backdrop, this citrusy, Hazy Pale Ale is as distinctive as its namesake. New to FBC's year-round line up, expect a well-balanced and easy-drinking brew, with notes of tropical fruit flavour peeking out from a light, hoppy base. Brewed using Strata and Cryo Pop hops, this brew is the perfect combination of light, hazy, and oh-so-hoppy.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/512842.jpeg,971,3.5,11,,,,,False,False,False,False,True,True,,False,[],['On Sale'],[],,,,Domestic Beer,BC Craft Beer,65.0,,,True,[],['On Sale'],False,False,2023-10-10 07:10:01,SR,2,0,2,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,[],1000,1006,1135,2068.23,13875.589999999998,0.10224,139.76917057902972,0.3333333333333333
111,bcls,product,180565,0.25527614,FERNIE BREWING - HIT THE DECK HAZY IPA CAN,180565,FERNIE BREWING - HIT THE DECK HAZY IPA CAN,fernie brewing - hit the deck hazy ipa can,FERNIE BREWING , HIT THE DECK HAZY IPA CAN,6,0.355,14.29,,14.29,,,Beer,Domestic - BC Beer,India Pale Ale,Domestic - BC Regional Beer,,,['00626990303398'],CA,Canada,,,0.064,"An IPA style made famous by breweries on the East Coast. It's light, cloudy, low in bitterness, but high in hop flavour and aroma. The highest dry hop of FBC's IPA's, it features juicy, citrusy Mosaic, Falconer's Flight and Azacca hops, with flaked oats added to enhance the body and mouthfeel.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/180565.jpeg,1219,4.4,64,,,,,False,False,False,False,True,True,,False,[],[],[],,,,Domestic Beer,BC Craft Beer,77.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,[],1000,1006,1135,2596.47,17419.51,0.13632,104.8268779342723,0.39487179487179486
112,bcls,product,860429,0.25527614,FERNIE BREWING - HOP TRICK MIXER SIXER CANS,860429,FERNIE BREWING - HOP TRICK MIXER SIXER CANS,fernie brewing - hop trick mixer sixer cans,FERNIE BREWING , HOP TRICK MIXER SIXER CANS,6,0.355,14.29,True,13.29,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,Beer,Domestic - BC Beer,Variety Pack,Domestic - BC Regional Beer,,,['00626990220282'],CA,Canada,,,0.065,"This new seasonal exchange features three of FBC's favourite IPAs: Slingshot Session IPA, Thunder Meadows IPA and Hit the Deck Hazy IPA. A perfectly hoppy mixer sixer.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/860429.jpeg,1025,4.3,71,,,,,False,False,False,False,True,True,,False,[],['On Sale'],[],,,,Domestic Beer,BC Craft Beer,72.0,,,True,[],['On Sale'],False,False,2023-10-10 07:10:01,SR,2,0,2,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,[],1000,1006,1135,2183.25,14647.25,0.13845,103.2141567352835,0.36923076923076925
113,bcls,product,551929,0.25527614,FERNIE BREWING - TACKLE BOX 8-PACK TALL CAN,551929,FERNIE BREWING - TACKLE BOX 8-PACK TALL CAN,fernie brewing - tackle box 8-pack tall can,FERNIE BREWING , TACKLE BOX 8-PACK TALL CAN,8,0.473,24.49,,24.49,,,Beer,Domestic - BC Beer,Other,Domestic - BC Regional Beer,,,['00626990287476'],CA,Canada,,,0.05,"Easy to carry and even easier to consume, this thirst-quenching Tall Can 8-pack includes four styles, with two cans of each - NEW! Straight Line White, NEW! Tunnel Creek Kölsch, What the Huck Berry Ale and Thunder Meadows IPA. Best enjoyed when out adventuring, hanging in the yard, or of course, fishing!",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/551929.jpeg,1060,4.7,8,,,,,False,False,False,False,False,True,,False,[],[],[],,,,Domestic Beer,BC Craft Beer,104.0,,,,[],[],False,False,2023-10-10 07:10:01,SH,2,0,2,,,[],1000,1006,1135,4011.04,25959.399999999998,0.1892,129.4397463002114,0.5333333333333333
114,bcls,product,358278,0.25527614,FIELD HOUSE BREWING - DARK SOUR TALL CAN,358278,FIELD HOUSE BREWING - DARK SOUR TALL CAN,field house brewing - dark sour tall can,FIELD HOUSE BREWING , DARK SOUR TALL CAN,4,0.473,17.29,True,15.79,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,Beer,Domestic - BC Beer,Sour,Domestic - BC Micro Brew Beer,,,['00696852019248'],CA,Canada,,,0.1,"Originally part of Field House Brewing's dark-light series, this dark as dusk sour is back. Drenched in juicy local blueberries and deep purple blackberries, we embrace the changing of the light and the moments that dusk brings with it; self reflection, deep conversation and crackling fires.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/358278.jpeg,971,4.4,114,,,,,False,False,False,False,True,True,,False,[],['On Sale'],[],,,,Domestic Beer,BC Craft Beer,87.0,,,True,[],['On Sale'],False,False,2023-10-10 07:10:01,SR,2,0,2,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,[],1000,1006,1133,1837.1319999999998,16788.59,0.1892,91.38477801268498,0.4461538461538462
115,bcls,product,23683,0.2538451,FIELD HOUSE BREWING - SALTED BLACK PORTER CAN,23683,FIELD HOUSE BREWING - SALTED BLACK PORTER CAN,field house brewing - salted black porter can,FIELD HOUSE BREWING , SALTED BLACK PORTER CAN,6,0.355,15.79,,15.79,,,Beer,Domestic - BC Beer,Porter,Domestic - BC Micro Brew Beer,,,['00626990381150'],CA,Canada,,,0.065,"Brewed with traditional Dutch droppies (salted black licorice candies), our Salted Black Porter is rich, dark but surprisingly light in body. The balanced malt profile leads with flavours of coffee and licorice, leading to caramel and chocolate notes for a touch of resicdual sweetness. 
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/23683.jpeg,846,4.6,93,,,,,False,False,True,False,False,True,,False,['BC Craft Beer Month'],['New Product'],[],,,,Domestic Beer,BC Craft Beer,72.0,"[{'urlAlias': '/promotion/2023-local-craft-beer', 'name': 'BC Craft Beer Month', 'promoCode': '2023OCTCRAFTBEER', 'published': True, 'shortName': ''}]","[{'urlAlias': '/promotion/2023-local-craft-beer', 'name': 'BC Craft Beer Month', 'promoCode': '2023OCTCRAFTBEER', 'published': True, 'shortName': ''}]",,['BC Craft Beer Month'],['New Product'],False,False,2023-10-10 07:10:01,SH,2,0,2,,,"[{'id': 'new', 'label': 'NEW', 'labelLengthWithoutTags': 3}, {'id': 'featured', 'label': 'FEATURED', 'labelLengthWithoutTags': 8}]",1000,1006,1133,1801.98,13358.34,0.13845,114.04839292163236,0.36923076923076925
116,bcls,product,24938,0.2538451,FIELD HOUSE BREWING - SALTED LIME MEXICAN LAGER TALL CAN,24938,FIELD HOUSE BREWING - SALTED LIME MEXICAN LAGER TALL CAN,field house brewing - salted lime mexican lager tall can,FIELD HOUSE BREWING , SALTED LIME MEXICAN LAGER TALL CAN,4,0.473,14.99,,14.99,,,Beer,Domestic - BC Beer,Lager,Domestic - BC Micro Brew Beer,,,['00626990421856'],CA,Canada,,,0.049,"Light, clean and crisp this Mexican lager is only more crushable with the addition of hand-zested limes and Vancouver Island sea salt adding a seemingly classic twist on one of our brewer's favourite styles.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/24938.jpeg,1003,3.7,101,,,,,False,False,False,False,False,True,,False,[],[],[],,,,Domestic Beer,BC Craft Beer,84.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,[],1000,1006,1133,1897.676,15034.97,0.092708,161.6904689994391,0.4307692307692308
117,bcls,product,446738,0.2538451,FIRESTONE WALKER - MIND HAZE TALL CAN,446738,FIRESTONE WALKER - MIND HAZE TALL CAN,firestone walker - mind haze tall can,FIRESTONE WALKER , MIND HAZE TALL CAN,1,0.568,5.39,True,4.89,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,Beer,Import Beer,India Pale Ale,USA Beer,,,['00602755010381'],US,USA,,,0.062,"Mind Haze is a hazy IPA done the Firestone way, created after a full year of experimentation at their Propagator R&D brewhouse in Venice, California. This is a beer that breaks the mold with explosive hop aromas, a luscious texture and unsurpassed shelf freshness for a hazy IPA. Juicy, fruity and creamy, with pronounced tropical flavors and a true hazy-style mouthfeel.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/446738.jpeg,1713,4.7,8,,,,,False,False,False,False,False,False,,False,[],['On Sale'],[],,,,Import Beer,,59.0,,,True,[],['On Sale'],False,False,2023-10-10 07:10:01,SH,2,0,2,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,[],1000,1007,1195,972.9839999999999,9233.07,0.035216,153.05542935029533,0.30256410256410254
118,bcls,product,218432,0.25527614,FOAMERS' FOLLY BREWING CORP. - DAD BEER PILSNER TALL CAN,218432,FOAMERS' FOLLY BREWING CORP. - DAD BEER PILSNER TALL CAN,foamers folly brewing corp. - dad beer pilsner tall can,FOAMERS' FOLLY BREWING CORP. , DAD BEER PILSNER TALL CAN,4,0.473,13.99,,13.99,,,Beer,Domestic - BC Beer,Pilsner,Domestic - BC Micro Brew Beer,,,['00626990386018'],CA,Canada,,,0.05,"Pleasant floral and citrus aromas are complemented by bready malt and a crisp finish. This is not the beer your dad will put in the back of his fridge and forget about.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/218432.jpeg,370,2.8,99,,,,,False,False,False,False,True,True,,False,[],[],[],,,,Domestic Beer,BC Craft Beer,39.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,[],1000,1006,1133,700.04,5176.3,0.0946,147.88583509513742,0.2
119,bcls,product,29023,0.2538451,FOUR WINDS - FEATHERWEIGHT IPA CAN,29023,FOUR WINDS - FEATHERWEIGHT IPA CAN,four winds - featherweight ipa can,FOUR WINDS , FEATHERWEIGHT IPA CAN,6,0.355,14.29,,14.29,,,Beer,Domestic - BC Beer,India Pale Ale,Domestic - BC Micro Brew Beer,,,['00850507001419'],CA,Canada,,,0.045,"A modest IPA with a refreshingly light body. Key notes of tropical fruit and resinous subtleties give way to a crisp, clean finish. Tasting Notes: Hoppy, clean, citrus.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/29023.jpeg,1205,4.2,36,,,,,False,False,False,False,True,True,,False,[],[],[],,,,Domestic Beer,BC Craft Beer,103.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,[],1000,1006,1133,2566.65,17219.45,0.09584999999999999,149.0871152842984,0.5282051282051282
120,bcls,product,132106,0.2538451,FOUR WINDS - HUFTGOLD TALL CAN,132106,FOUR WINDS - HUFTGOLD TALL CAN,four winds - huftgold tall can,FOUR WINDS , HUFTGOLD TALL CAN,4,0.473,13.29,True,12.29,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,Beer,Domestic - BC Beer,Pilsner,Domestic - BC Micro Brew Beer,,,"['00850507001600', '00850507001754']",CA,Canada,,,0.054000000000000006,"Hüftgold is a German-style Pilsner that utilizes specialty ingredients to create a crisp, easy-drinking lager. Tasting Notes: Bready, lightly floral, clean maltiness, mild hops, well-balanced.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/132106.jpeg,1127,4.4,64,,,,,False,False,False,False,True,True,,False,['BC Craft Beer Month'],['On Sale'],[],,,,Domestic Beer,BC Craft Beer,75.0,"[{'urlAlias': '/promotion/2023-local-craft-beer', 'name': 'BC Craft Beer Month', 'promoCode': '2023OCTCRAFTBEER', 'published': True, 'shortName': ''}]","[{'urlAlias': '/promotion/2023-local-craft-beer', 'name': 'BC Craft Beer Month', 'promoCode': '2023OCTCRAFTBEER', 'published': True, 'shortName': ''}]",True,['BC Craft Beer Month'],['On Sale'],False,False,2023-10-10 07:10:01,SR,2,0,2,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'featured', 'label': 'FEATURED', 'labelLengthWithoutTags': 8}]",1000,1006,1133,2132.284,14977.83,0.10216800000000001,130.07986845196146,0.38461538461538464
121,bcls,product,159572,0.2538451,FOUR WINDS - JUXTAPOSE TALL CAN,159572,FOUR WINDS - JUXTAPOSE TALL CAN,four winds - juxtapose tall can,FOUR WINDS , JUXTAPOSE TALL CAN,4,0.473,14.79,,14.79,,,Beer,Domestic - BC Beer,India Pale Ale,Domestic - BC Micro Brew Beer,,,"['00850507001655', '00850507001709']",CA,Canada,,,0.065,"At the heart of this distinctive West Coast IPA stands the juxtaposition of ripe tropical fruit esters and wild yeast funk. Moderately bitter and gracefully balanced. Where orchards meet pastures. Tasting Notes: Tropical fruit, citrus, spice.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/159572.jpeg,915,4.5,24,,,,,False,False,False,False,True,True,,False,['BC Craft Beer Month'],[],[],,,,Domestic Beer,BC Craft Beer,63.0,"[{'urlAlias': '/promotion/2023-local-craft-beer', 'name': 'BC Craft Beer Month', 'promoCode': '2023OCTCRAFTBEER', 'published': True, 'shortName': ''}]","[{'urlAlias': '/promotion/2023-local-craft-beer', 'name': 'BC Craft Beer Month', 'promoCode': '2023OCTCRAFTBEER', 'published': True, 'shortName': ''}]",,['BC Craft Beer Month'],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'featured', 'label': 'FEATURED', 'labelLengthWithoutTags': 8}]",1000,1006,1133,1731.1799999999998,13532.849999999999,0.12297999999999999,120.2634574727598,0.3230769230769231
